geneId	anatEntityId
ENSDARG00000044299	ZFA:0001093
ENSDARG00000044301	ZFA:0001093
ENSDARG00000044304	UBERON:0000468
ENSDARG00000044304	UBERON:0002328
ENSDARG00000044304	UBERON:0002533
ENSDARG00000044304	UBERON:0003077
ENSDARG00000044304	ZFA:0000092
ENSDARG00000044319	UBERON:0001904
ENSDARG00000044319	UBERON:0001945
ENSDARG00000044319	UBERON:0002264
ENSDARG00000044329	UBERON:0000468
ENSDARG00000044339	UBERON:0000468
ENSDARG00000044339	UBERON:0001555
ENSDARG00000044339	UBERON:0001787
ENSDARG00000044339	UBERON:0002107
ENSDARG00000044339	UBERON:0002423
ENSDARG00000044339	UBERON:0003050
ENSDARG00000044339	UBERON:0003060
ENSDARG00000044345	ZFA:0001093
ENSDARG00000044356	UBERON:0000924
ENSDARG00000044356	UBERON:0001003
ENSDARG00000044356	UBERON:0001042
ENSDARG00000044356	UBERON:0002025
ENSDARG00000044356	UBERON:0002199
ENSDARG00000044356	UBERON:0002539
ENSDARG00000044356	UBERON:0003055
ENSDARG00000044356	UBERON:0005497
ENSDARG00000044356	UBERON:0008781
ENSDARG00000044356	ZFA:0001093
ENSDARG00000044357	ZFA:0001093
ENSDARG00000044365	UBERON:0002107
ENSDARG00000044365	UBERON:0003894
ENSDARG00000044365	UBERON:2000088
ENSDARG00000044380	ZFA:0001093
ENSDARG00000044381	ZFA:0001093
ENSDARG00000044387	UBERON:0000468
ENSDARG00000044400	UBERON:0001049
ENSDARG00000044400	UBERON:0001943
ENSDARG00000044400	UBERON:0001945
ENSDARG00000044400	UBERON:0002028
ENSDARG00000044400	UBERON:0002240
ENSDARG00000044400	UBERON:0003051
ENSDARG00000044400	UBERON:0003060
ENSDARG00000044400	UBERON:0003069
ENSDARG00000044400	UBERON:0009614
ENSDARG00000044400	UBERON:2000001
ENSDARG00000044402	UBERON:0000151
ENSDARG00000044402	UBERON:0000468
ENSDARG00000044402	UBERON:0000966
ENSDARG00000044402	UBERON:0001891
ENSDARG00000044402	UBERON:0001945
ENSDARG00000044402	UBERON:0002107
ENSDARG00000044402	UBERON:0002329
ENSDARG00000044402	UBERON:0002539
ENSDARG00000044402	UBERON:0010312
ENSDARG00000044405	ZFA:0001093
ENSDARG00000044414	UBERON:0000955
ENSDARG00000044414	UBERON:0001017
ENSDARG00000044414	UBERON:0001714
ENSDARG00000044417	UBERON:0000165
ENSDARG00000044417	UBERON:0001042
ENSDARG00000044417	UBERON:0002346
ENSDARG00000044417	UBERON:0007690
ENSDARG00000044417	ZFA:0001093
ENSDARG00000044420	ZFA:0001093
ENSDARG00000044422	CL:0000353
ENSDARG00000044422	UBERON:0000165
ENSDARG00000044422	UBERON:0000468
ENSDARG00000044422	UBERON:0001017
ENSDARG00000044422	UBERON:0001555
ENSDARG00000044422	UBERON:0002028
ENSDARG00000044422	UBERON:0002424
ENSDARG00000044422	UBERON:0003052
ENSDARG00000044422	UBERON:0003053
ENSDARG00000044422	UBERON:0004750
ENSDARG00000044422	UBERON:0007812
ENSDARG00000044431	ZFA:0001093
ENSDARG00000044445	UBERON:0000966
ENSDARG00000044445	UBERON:0001555
ENSDARG00000044445	UBERON:0001782
ENSDARG00000044445	UBERON:0001905
ENSDARG00000044445	UBERON:0002107
ENSDARG00000044445	UBERON:0004128
ENSDARG00000044445	UBERON:2000088
ENSDARG00000044457	UBERON:0000955
ENSDARG00000044457	UBERON:0001891
ENSDARG00000044457	UBERON:0001893
ENSDARG00000044457	UBERON:0001894
ENSDARG00000044457	UBERON:0008904
ENSDARG00000044457	UBERON:0015241
ENSDARG00000044457	UBERON:2001471
ENSDARG00000044457	ZFA:0001093
ENSDARG00000044459	UBERON:0002329
ENSDARG00000044459	UBERON:0005498
ENSDARG00000044462	UBERON:0000926
ENSDARG00000044462	UBERON:0000965
ENSDARG00000044462	UBERON:0001015
ENSDARG00000044462	UBERON:0001891
ENSDARG00000044462	UBERON:0001894
ENSDARG00000044462	UBERON:0001905
ENSDARG00000044462	UBERON:0002028
ENSDARG00000044462	UBERON:0002240
ENSDARG00000044462	UBERON:0002329
ENSDARG00000044462	UBERON:0003051
ENSDARG00000044462	UBERON:0003077
ENSDARG00000044462	UBERON:0003082
ENSDARG00000044462	UBERON:0004141
ENSDARG00000044462	UBERON:0005253
ENSDARG00000044462	UBERON:0005426
ENSDARG00000044462	UBERON:0005886
ENSDARG00000044462	UBERON:0007269
ENSDARG00000044462	UBERON:2000083
ENSDARG00000044462	ZFA:0001093
ENSDARG00000044479	ZFA:0001093
ENSDARG00000044484	UBERON:0000468
ENSDARG00000044485	UBERON:0000925
ENSDARG00000044485	UBERON:0000926
ENSDARG00000044485	UBERON:0000965
ENSDARG00000044485	UBERON:0001049
ENSDARG00000044485	UBERON:0001891
ENSDARG00000044485	UBERON:0001892
ENSDARG00000044485	UBERON:0001894
ENSDARG00000044485	UBERON:0001905
ENSDARG00000044485	UBERON:0001943
ENSDARG00000044485	UBERON:0001945
ENSDARG00000044485	UBERON:0002028
ENSDARG00000044485	UBERON:0002107
ENSDARG00000044485	UBERON:0002240
ENSDARG00000044485	UBERON:0002329
ENSDARG00000044485	UBERON:0002531
ENSDARG00000044485	UBERON:0002533
ENSDARG00000044485	UBERON:0003051
ENSDARG00000044485	UBERON:0003055
ENSDARG00000044485	UBERON:0003060
ENSDARG00000044485	UBERON:0003069
ENSDARG00000044485	UBERON:0003075
ENSDARG00000044485	UBERON:0003413
ENSDARG00000044485	UBERON:0003934
ENSDARG00000044485	UBERON:0005419
ENSDARG00000044485	UBERON:0005426
ENSDARG00000044485	UBERON:0005886
ENSDARG00000044485	UBERON:0007269
ENSDARG00000044485	UBERON:0009614
ENSDARG00000044485	UBERON:0010285
ENSDARG00000044485	UBERON:2000083
ENSDARG00000044485	UBERON:2000164
ENSDARG00000044485	UBERON:2007025
ENSDARG00000044485	UBERON:2007045
ENSDARG00000044485	ZFA:0001093
ENSDARG00000044488	ZFA:0001093
ENSDARG00000044492	UBERON:0000468
ENSDARG00000044511	UBERON:0000019
ENSDARG00000044511	UBERON:0000151
ENSDARG00000044511	UBERON:0000924
ENSDARG00000044511	UBERON:0000926
ENSDARG00000044511	UBERON:0000955
ENSDARG00000044511	UBERON:0000966
ENSDARG00000044511	UBERON:0001049
ENSDARG00000044511	UBERON:0001555
ENSDARG00000044511	UBERON:0001792
ENSDARG00000044511	UBERON:0001890
ENSDARG00000044511	UBERON:0001892
ENSDARG00000044511	UBERON:0001893
ENSDARG00000044511	UBERON:0001894
ENSDARG00000044511	UBERON:0001898
ENSDARG00000044511	UBERON:0001905
ENSDARG00000044511	UBERON:0001943
ENSDARG00000044511	UBERON:0001945
ENSDARG00000044511	UBERON:0002028
ENSDARG00000044511	UBERON:0002240
ENSDARG00000044511	UBERON:0002329
ENSDARG00000044511	UBERON:0002533
ENSDARG00000044511	UBERON:0003051
ENSDARG00000044511	UBERON:0003052
ENSDARG00000044511	UBERON:0003053
ENSDARG00000044511	UBERON:0003059
ENSDARG00000044511	UBERON:0003069
ENSDARG00000044511	UBERON:0003075
ENSDARG00000044511	UBERON:0003098
ENSDARG00000044511	UBERON:0004117
ENSDARG00000044511	UBERON:0004750
ENSDARG00000044511	UBERON:0005419
ENSDARG00000044511	UBERON:0005884
ENSDARG00000044511	UBERON:0005886
ENSDARG00000044511	UBERON:0007269
ENSDARG00000044511	UBERON:0009614
ENSDARG00000044511	UBERON:0009615
ENSDARG00000044511	UBERON:0009910
ENSDARG00000044511	UBERON:0010312
ENSDARG00000044511	UBERON:0011085
ENSDARG00000044511	UBERON:0011153
ENSDARG00000044511	UBERON:0011610
ENSDARG00000044511	UBERON:0015238
ENSDARG00000044511	UBERON:2000088
ENSDARG00000044511	UBERON:2000188
ENSDARG00000044511	UBERON:2000449
ENSDARG00000044511	UBERON:2000488
ENSDARG00000044511	UBERON:2000633
ENSDARG00000044511	UBERON:2000636
ENSDARG00000044511	UBERON:2001228
ENSDARG00000044511	UBERON:2007026
ENSDARG00000044511	UBERON:2007045
ENSDARG00000044511	ZFA:0001093
ENSDARG00000044512	UBERON:0003060
ENSDARG00000044513	ZFA:0001093
ENSDARG00000044521	ZFA:0001093
ENSDARG00000044525	UBERON:0000151
ENSDARG00000044525	UBERON:0000468
ENSDARG00000044525	UBERON:0002107
ENSDARG00000044525	UBERON:0002539
ENSDARG00000044525	UBERON:2001076
ENSDARG00000044528	UBERON:0001555
ENSDARG00000044528	UBERON:2001076
ENSDARG00000044528	ZFA:0001093
ENSDARG00000044532	UBERON:0000178
ENSDARG00000044532	UBERON:0000203
ENSDARG00000044532	UBERON:0000204
ENSDARG00000044532	UBERON:0000468
ENSDARG00000044532	UBERON:0000966
ENSDARG00000044532	UBERON:0001791
ENSDARG00000044532	UBERON:0001890
ENSDARG00000044532	UBERON:0001893
ENSDARG00000044532	UBERON:0001894
ENSDARG00000044532	UBERON:0001896
ENSDARG00000044532	UBERON:0001897
ENSDARG00000044532	UBERON:0001898
ENSDARG00000044532	UBERON:0001900
ENSDARG00000044532	UBERON:0001928
ENSDARG00000044532	UBERON:0001943
ENSDARG00000044532	UBERON:0001944
ENSDARG00000044532	UBERON:0001945
ENSDARG00000044532	UBERON:0002028
ENSDARG00000044532	UBERON:0002143
ENSDARG00000044532	UBERON:0002148
ENSDARG00000044532	UBERON:0002240
ENSDARG00000044532	UBERON:0003052
ENSDARG00000044532	UBERON:0003099
ENSDARG00000044532	UBERON:0003309
ENSDARG00000044532	UBERON:0004703
ENSDARG00000044532	UBERON:0005566
ENSDARG00000044532	UBERON:0005570
ENSDARG00000044532	UBERON:0005573
ENSDARG00000044532	UBERON:0005576
ENSDARG00000044532	UBERON:0010285
ENSDARG00000044532	UBERON:0014912
ENSDARG00000044532	UBERON:2000633
ENSDARG00000044537	UBERON:0000004
ENSDARG00000044537	UBERON:0000007
ENSDARG00000044537	UBERON:0000151
ENSDARG00000044537	UBERON:0000965
ENSDARG00000044537	UBERON:0000966
ENSDARG00000044537	UBERON:0001017
ENSDARG00000044537	UBERON:0001049
ENSDARG00000044537	UBERON:0001675
ENSDARG00000044537	UBERON:0001714
ENSDARG00000044537	UBERON:0001792
ENSDARG00000044537	UBERON:0001891
ENSDARG00000044537	UBERON:0001893
ENSDARG00000044537	UBERON:0001894
ENSDARG00000044537	UBERON:0001905
ENSDARG00000044537	UBERON:0001943
ENSDARG00000044537	UBERON:0002028
ENSDARG00000044537	UBERON:0002037
ENSDARG00000044537	UBERON:0002240
ENSDARG00000044537	UBERON:0002328
ENSDARG00000044537	UBERON:0002329
ENSDARG00000044537	UBERON:0002540
ENSDARG00000044537	UBERON:0003050
ENSDARG00000044537	UBERON:0003052
ENSDARG00000044537	UBERON:0003060
ENSDARG00000044537	UBERON:0003069
ENSDARG00000044537	UBERON:0003070
ENSDARG00000044537	UBERON:0003075
ENSDARG00000044537	UBERON:0003921
ENSDARG00000044537	UBERON:0005426
ENSDARG00000044537	UBERON:0008904
ENSDARG00000044537	UBERON:0010285
ENSDARG00000044537	UBERON:2000033
ENSDARG00000044537	UBERON:2000058
ENSDARG00000044537	UBERON:2000083
ENSDARG00000044537	UBERON:2000120
ENSDARG00000044537	UBERON:2007025
ENSDARG00000044537	ZFA:0000092
ENSDARG00000044537	ZFA:0001093
ENSDARG00000044540	UBERON:0000468
ENSDARG00000044541	UBERON:0000004
ENSDARG00000044541	UBERON:0001017
ENSDARG00000044541	UBERON:0003050
ENSDARG00000044545	UBERON:0000468
ENSDARG00000044556	ZFA:0001093
ENSDARG00000044565	UBERON:0000468
ENSDARG00000044566	UBERON:0000080
ENSDARG00000044566	UBERON:0000160
ENSDARG00000044566	UBERON:0000992
ENSDARG00000044566	UBERON:0001277
ENSDARG00000044566	UBERON:0002107
ENSDARG00000044567	UBERON:0000468
ENSDARG00000044573	ZFA:0001093
ENSDARG00000044574	UBERON:0000948
ENSDARG00000044574	UBERON:0000955
ENSDARG00000044574	UBERON:0001049
ENSDARG00000044574	UBERON:0002531
ENSDARG00000044574	UBERON:0002533
ENSDARG00000044574	UBERON:0002538
ENSDARG00000044574	UBERON:0002539
ENSDARG00000044574	UBERON:0003051
ENSDARG00000044574	UBERON:0003052
ENSDARG00000044575	ZFA:0001093
ENSDARG00000044588	UBERON:0000151
ENSDARG00000044588	UBERON:0001981
ENSDARG00000044588	UBERON:0002539
ENSDARG00000044588	UBERON:0004739
ENSDARG00000044588	UBERON:0005310
ENSDARG00000044588	ZFA:0001093
ENSDARG00000044596	UBERON:0000468
ENSDARG00000044597	ZFA:0001093
ENSDARG00000044601	UBERON:0000019
ENSDARG00000044601	UBERON:0000151
ENSDARG00000044601	UBERON:0000468
ENSDARG00000044601	UBERON:0000955
ENSDARG00000044601	UBERON:0001945
ENSDARG00000044601	UBERON:0002107
ENSDARG00000044601	UBERON:0002329
ENSDARG00000044601	UBERON:0003065
ENSDARG00000044601	UBERON:0005281
ENSDARG00000044619	UBERON:0002065
ENSDARG00000044619	UBERON:0005805
ENSDARG00000044619	UBERON:0014907
ENSDARG00000044619	ZFA:0001093
ENSDARG00000044625	ZFA:0001093
ENSDARG00000044627	UBERON:0000468
ENSDARG00000044628	UBERON:0000468
ENSDARG00000044629	UBERON:0000966
ENSDARG00000044634	UBERON:0000468
ENSDARG00000044636	UBERON:0000468
ENSDARG00000044642	ZFA:0001093
ENSDARG00000044669	UBERON:0000468
ENSDARG00000044671	UBERON:0000468
ENSDARG00000044684	UBERON:0000966
ENSDARG00000044684	UBERON:0001787
ENSDARG00000044684	UBERON:0001789
ENSDARG00000044684	UBERON:0001905
ENSDARG00000044684	UBERON:0010170
ENSDARG00000044684	UBERON:2000088
ENSDARG00000044685	UBERON:2000088
ENSDARG00000044688	UBERON:0001049
ENSDARG00000044688	UBERON:0001714
ENSDARG00000044688	UBERON:0001905
ENSDARG00000044688	UBERON:0002240
ENSDARG00000044688	UBERON:0002328
ENSDARG00000044688	UBERON:0002533
ENSDARG00000044688	UBERON:0003060
ENSDARG00000044688	UBERON:0003075
ENSDARG00000044688	UBERON:0004879
ENSDARG00000044688	UBERON:0005886
ENSDARG00000044688	UBERON:0007097
ENSDARG00000044688	UBERON:2000058
ENSDARG00000044688	ZFA:0000092
ENSDARG00000044689	UBERON:0000468
ENSDARG00000044691	ZFA:0001093
ENSDARG00000044692	UBERON:0000468
ENSDARG00000044719	UBERON:0000004
ENSDARG00000044719	UBERON:0000007
ENSDARG00000044719	UBERON:0000966
ENSDARG00000044719	UBERON:0001017
ENSDARG00000044719	UBERON:0001792
ENSDARG00000044719	UBERON:0001905
ENSDARG00000044719	UBERON:0003050
ENSDARG00000044751	UBERON:0000019
ENSDARG00000044751	UBERON:0000468
ENSDARG00000044751	UBERON:0000955
ENSDARG00000044751	UBERON:0000965
ENSDARG00000044751	UBERON:0001846
ENSDARG00000044751	UBERON:0003051
ENSDARG00000044751	UBERON:0005419
ENSDARG00000044751	UBERON:0005426
ENSDARG00000044752	ZFA:0001093
ENSDARG00000044753	UBERON:0000151
ENSDARG00000044753	UBERON:0001264
ENSDARG00000044753	UBERON:0001945
ENSDARG00000044753	UBERON:0002107
ENSDARG00000044753	UBERON:0003060
ENSDARG00000044753	UBERON:0003082
ENSDARG00000044753	UBERON:0003922
ENSDARG00000044753	UBERON:0010312
ENSDARG00000044753	UBERON:2001357
ENSDARG00000044754	UBERON:0001891
ENSDARG00000044754	UBERON:0001898
ENSDARG00000044754	ZFA:0001093
ENSDARG00000044755	ZFA:0001093
ENSDARG00000044760	UBERON:0000165
ENSDARG00000044760	UBERON:0001042
ENSDARG00000044760	UBERON:0001043
ENSDARG00000044760	UBERON:0001707
ENSDARG00000044760	UBERON:0001727
ENSDARG00000044760	UBERON:0001833
ENSDARG00000044760	UBERON:0001997
ENSDARG00000044760	UBERON:0002329
ENSDARG00000044760	UBERON:0003059
ENSDARG00000044760	ZFA:0001093
ENSDARG00000044766	ZFA:0001093
ENSDARG00000044769	UBERON:0000955
ENSDARG00000044769	UBERON:0000966
ENSDARG00000044769	UBERON:0001890
ENSDARG00000044769	UBERON:0001891
ENSDARG00000044769	UBERON:0002028
ENSDARG00000044774	CL:0000353
ENSDARG00000044774	UBERON:0000033
ENSDARG00000044774	UBERON:0001049
ENSDARG00000044774	UBERON:0002240
ENSDARG00000044774	UBERON:0002533
ENSDARG00000044774	UBERON:0003075
ENSDARG00000044774	UBERON:0004749
ENSDARG00000044774	UBERON:0007291
ENSDARG00000044774	UBERON:0007296
ENSDARG00000044774	UBERON:0008781
ENSDARG00000044774	UBERON:0009614
ENSDARG00000044774	UBERON:2000711
ENSDARG00000044774	UBERON:2007025
ENSDARG00000044774	UBERON:2007029
ENSDARG00000044774	ZFA:0001093
ENSDARG00000044776	UBERON:0000468
ENSDARG00000044776	UBERON:0007383
ENSDARG00000044776	ZFA:0001093
ENSDARG00000044781	UBERON:0000966
ENSDARG00000044781	UBERON:0001782
ENSDARG00000044781	UBERON:0004128
ENSDARG00000044781	UBERON:0010170
ENSDARG00000044781	UBERON:2000058
ENSDARG00000044803	UBERON:0000966
ENSDARG00000044803	UBERON:0002240
ENSDARG00000044803	UBERON:0002329
ENSDARG00000044803	UBERON:0002533
ENSDARG00000044803	UBERON:0002539
ENSDARG00000044803	UBERON:0003050
ENSDARG00000044803	UBERON:0003082
ENSDARG00000044803	UBERON:0003895
ENSDARG00000044803	UBERON:0004879
ENSDARG00000044803	UBERON:2000040
ENSDARG00000044803	UBERON:2000083
ENSDARG00000044803	UBERON:2000088
ENSDARG00000044803	UBERON:2001073
ENSDARG00000044803	ZFA:0000092
ENSDARG00000044804	ZFA:0001093
ENSDARG00000044807	UBERON:2000098
ENSDARG00000044808	UBERON:0001846
ENSDARG00000044808	UBERON:0003051
ENSDARG00000044808	UBERON:0008896
ENSDARG00000044808	UBERON:2000006
ENSDARG00000044808	ZFA:0005579
ENSDARG00000044809	UBERON:0000151
ENSDARG00000044809	UBERON:0000966
ENSDARG00000044809	UBERON:0001890
ENSDARG00000044809	UBERON:0001891
ENSDARG00000044809	UBERON:0001945
ENSDARG00000044809	UBERON:0002107
ENSDARG00000044809	UBERON:0003053
ENSDARG00000044809	UBERON:0004128
ENSDARG00000044809	UBERON:2000088
ENSDARG00000044809	UBERON:2001357
ENSDARG00000044811	UBERON:0000468
ENSDARG00000044813	UBERON:0000468
ENSDARG00000044813	UBERON:0001264
ENSDARG00000044813	UBERON:0001555
ENSDARG00000044813	UBERON:0002107
ENSDARG00000044820	UBERON:0000468
ENSDARG00000044827	UBERON:0000033
ENSDARG00000044827	UBERON:0000151
ENSDARG00000044827	UBERON:0005419
ENSDARG00000044827	UBERON:0005421
ENSDARG00000044841	UBERON:0000033
ENSDARG00000044841	UBERON:0000151
ENSDARG00000044841	UBERON:0000468
ENSDARG00000044841	UBERON:0000924
ENSDARG00000044841	UBERON:0000955
ENSDARG00000044841	UBERON:0001017
ENSDARG00000044841	UBERON:0001042
ENSDARG00000044841	UBERON:0001893
ENSDARG00000044841	UBERON:0001894
ENSDARG00000044841	UBERON:0001997
ENSDARG00000044841	UBERON:0002028
ENSDARG00000044841	UBERON:0002107
ENSDARG00000044841	UBERON:0002240
ENSDARG00000044841	UBERON:0002329
ENSDARG00000044841	UBERON:0002424
ENSDARG00000044841	UBERON:0002533
ENSDARG00000044841	UBERON:0003059
ENSDARG00000044841	UBERON:0003060
ENSDARG00000044841	UBERON:0003064
ENSDARG00000044841	UBERON:0003065
ENSDARG00000044841	UBERON:0003934
ENSDARG00000044841	UBERON:0005425
ENSDARG00000044841	UBERON:0005886
ENSDARG00000044841	UBERON:0009122
ENSDARG00000044841	UBERON:2000001
ENSDARG00000044841	ZFA:0000092
ENSDARG00000044841	ZFA:0001093
ENSDARG00000044844	ZFA:0001093
ENSDARG00000044848	UBERON:0000468
ENSDARG00000044852	ZFA:0001093
ENSDARG00000044853	UBERON:0000468
ENSDARG00000044861	UBERON:0000966
ENSDARG00000044862	UBERON:0000966
ENSDARG00000044862	UBERON:0001787
ENSDARG00000044862	UBERON:0001789
ENSDARG00000044862	UBERON:0001905
ENSDARG00000044862	ZFA:0001093
ENSDARG00000044895	UBERON:0001003
ENSDARG00000044895	UBERON:0001894
ENSDARG00000044895	UBERON:0003055
ENSDARG00000044895	UBERON:0010170
ENSDARG00000044914	UBERON:0000965
ENSDARG00000044914	UBERON:0002107
ENSDARG00000044914	UBERON:0003060
ENSDARG00000044914	UBERON:0005426
ENSDARG00000044914	UBERON:2000088
ENSDARG00000044923	ZFA:0001093
ENSDARG00000044924	UBERON:0002533
ENSDARG00000044935	UBERON:0001003
ENSDARG00000044935	UBERON:0002539
ENSDARG00000044935	UBERON:0003051
ENSDARG00000044935	UBERON:0003069
ENSDARG00000044935	UBERON:0008897
ENSDARG00000044935	UBERON:2000040
ENSDARG00000044938	UBERON:0000468
ENSDARG00000044938	ZFA:0001093
ENSDARG00000044942	ZFA:0001093
ENSDARG00000044943	UBERON:0000966
ENSDARG00000044943	UBERON:0001945
ENSDARG00000044943	UBERON:0002028
ENSDARG00000044943	UBERON:0002240
ENSDARG00000044943	UBERON:0007269
ENSDARG00000044943	UBERON:2000098
ENSDARG00000044943	ZFA:0001093
ENSDARG00000044949	ZFA:0001093
ENSDARG00000044954	UBERON:0000468
ENSDARG00000044954	UBERON:0001017
ENSDARG00000044954	UBERON:0001792
ENSDARG00000044954	UBERON:0001890
ENSDARG00000044954	UBERON:0001891
ENSDARG00000044954	UBERON:0001894
ENSDARG00000044954	UBERON:0001945
ENSDARG00000044954	UBERON:0002028
ENSDARG00000044954	ZFA:0001093
ENSDARG00000044962	UBERON:0000468
ENSDARG00000044968	UBERON:0000965
ENSDARG00000044968	UBERON:0003082
ENSDARG00000044968	UBERON:0005426
ENSDARG00000044972	ZFA:0001093
ENSDARG00000044976	ZFA:0005798
ENSDARG00000044982	UBERON:0000019
ENSDARG00000044982	UBERON:0000926
ENSDARG00000044982	UBERON:0001049
ENSDARG00000044982	UBERON:0002192
ENSDARG00000044982	UBERON:0002240
ENSDARG00000044982	UBERON:0002329
ENSDARG00000044982	UBERON:0002539
ENSDARG00000044982	UBERON:0003060
ENSDARG00000044982	UBERON:0003075
ENSDARG00000044982	UBERON:0003077
ENSDARG00000044982	UBERON:0003081
ENSDARG00000044982	UBERON:0003098
ENSDARG00000044982	UBERON:0003413
ENSDARG00000044982	UBERON:0005412
ENSDARG00000044982	UBERON:0005729
ENSDARG00000044982	UBERON:0006603
ENSDARG00000044982	UBERON:0009881
ENSDARG00000044982	UBERON:2000083
ENSDARG00000044982	UBERON:2000120
ENSDARG00000044982	ZFA:0001093
ENSDARG00000044990	UBERON:0000468
ENSDARG00000044990	ZFA:0001093
ENSDARG00000045003	UBERON:0001638
ENSDARG00000045003	UBERON:0002065
ENSDARG00000045003	UBERON:0002201
ENSDARG00000045003	UBERON:0005805
ENSDARG00000045003	UBERON:0014907
ENSDARG00000045016	ZFA:0001093
ENSDARG00000045017	UBERON:0000468
ENSDARG00000045019	UBERON:0000019
ENSDARG00000045019	UBERON:0000151
ENSDARG00000045019	UBERON:0000160
ENSDARG00000045019	UBERON:0000966
ENSDARG00000045019	UBERON:0001555
ENSDARG00000045019	UBERON:0001890
ENSDARG00000045019	UBERON:0001891
ENSDARG00000045019	UBERON:0001945
ENSDARG00000045019	UBERON:0002037
ENSDARG00000045019	UBERON:0002107
ENSDARG00000045019	UBERON:0002329
ENSDARG00000045019	UBERON:0002539
ENSDARG00000045019	UBERON:0003053
ENSDARG00000045019	UBERON:0003059
ENSDARG00000045019	UBERON:0003075
ENSDARG00000045019	UBERON:0010312
ENSDARG00000045025	UBERON:0000468
ENSDARG00000045025	UBERON:0001049
ENSDARG00000045025	UBERON:0002264
ENSDARG00000045025	UBERON:0003050
ENSDARG00000045025	UBERON:0003060
ENSDARG00000045025	UBERON:0003079
ENSDARG00000045025	UBERON:2000001
ENSDARG00000045027	ZFA:0001093
ENSDARG00000045045	UBERON:0000007
ENSDARG00000045045	UBERON:0000016
ENSDARG00000045045	UBERON:0000019
ENSDARG00000045045	UBERON:0000203
ENSDARG00000045045	UBERON:0000204
ENSDARG00000045045	UBERON:0000955
ENSDARG00000045045	UBERON:0000965
ENSDARG00000045045	UBERON:0000966
ENSDARG00000045045	UBERON:0001049
ENSDARG00000045045	UBERON:0001714
ENSDARG00000045045	UBERON:0001791
ENSDARG00000045045	UBERON:0001792
ENSDARG00000045045	UBERON:0001890
ENSDARG00000045045	UBERON:0001891
ENSDARG00000045045	UBERON:0001893
ENSDARG00000045045	UBERON:0001894
ENSDARG00000045045	UBERON:0001896
ENSDARG00000045045	UBERON:0001897
ENSDARG00000045045	UBERON:0001899
ENSDARG00000045045	UBERON:0001900
ENSDARG00000045045	UBERON:0001905
ENSDARG00000045045	UBERON:0001943
ENSDARG00000045045	UBERON:0001944
ENSDARG00000045045	UBERON:0001945
ENSDARG00000045045	UBERON:0002028
ENSDARG00000045045	UBERON:0002037
ENSDARG00000045045	UBERON:0002240
ENSDARG00000045045	UBERON:0002264
ENSDARG00000045045	UBERON:0002346
ENSDARG00000045045	UBERON:0003052
ENSDARG00000045045	UBERON:0003056
ENSDARG00000045045	UBERON:0003065
ENSDARG00000045045	UBERON:0003071
ENSDARG00000045045	UBERON:0003072
ENSDARG00000045045	UBERON:0003073
ENSDARG00000045045	UBERON:0003075
ENSDARG00000045045	UBERON:0003076
ENSDARG00000045045	UBERON:0003921
ENSDARG00000045045	UBERON:0003922
ENSDARG00000045045	UBERON:0003923
ENSDARG00000045045	UBERON:0004128
ENSDARG00000045045	UBERON:0004703
ENSDARG00000045045	UBERON:0005068
ENSDARG00000045045	UBERON:0005075
ENSDARG00000045045	UBERON:0005425
ENSDARG00000045045	UBERON:0005426
ENSDARG00000045045	UBERON:0005515
ENSDARG00000045045	UBERON:0006222
ENSDARG00000045045	UBERON:0007135
ENSDARG00000045045	UBERON:0009610
ENSDARG00000045045	UBERON:0009614
ENSDARG00000045045	UBERON:0010312
ENSDARG00000045045	UBERON:0014371
ENSDARG00000045045	UBERON:2007013
ENSDARG00000045045	UBERON:2007024
ENSDARG00000045045	UBERON:2007026
ENSDARG00000045045	UBERON:2007028
ENSDARG00000045045	UBERON:2007029
ENSDARG00000045045	UBERON:2007034
ENSDARG00000045045	UBERON:2007036
ENSDARG00000045045	UBERON:2007043
ENSDARG00000045045	UBERON:2007059
ENSDARG00000045045	ZFA:0001093
ENSDARG00000045051	UBERON:0000004
ENSDARG00000045051	UBERON:0001049
ENSDARG00000045051	UBERON:0001890
ENSDARG00000045051	UBERON:0001891
ENSDARG00000045051	UBERON:0001894
ENSDARG00000045051	UBERON:0001905
ENSDARG00000045051	UBERON:0002028
ENSDARG00000045051	UBERON:0003050
ENSDARG00000045051	UBERON:0003059
ENSDARG00000045051	UBERON:0003069
ENSDARG00000045051	UBERON:0003082
ENSDARG00000045051	UBERON:0004141
ENSDARG00000045051	UBERON:0004291
ENSDARG00000045051	UBERON:0005498
ENSDARG00000045051	UBERON:0006860
ENSDARG00000045051	ZFA:0000092
ENSDARG00000045066	UBERON:0000004
ENSDARG00000045066	UBERON:0000151
ENSDARG00000045066	UBERON:0001003
ENSDARG00000045066	UBERON:0001049
ENSDARG00000045066	UBERON:0001637
ENSDARG00000045066	UBERON:0001638
ENSDARG00000045066	UBERON:0001892
ENSDARG00000045066	UBERON:0002028
ENSDARG00000045066	UBERON:0002328
ENSDARG00000045066	UBERON:0002329
ENSDARG00000045066	UBERON:0003050
ENSDARG00000045066	UBERON:0003051
ENSDARG00000045066	UBERON:0003053
ENSDARG00000045066	UBERON:0003055
ENSDARG00000045066	UBERON:0003069
ENSDARG00000045066	UBERON:0005886
ENSDARG00000045066	UBERON:0009614
